Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&) [79]
[73]     0.0    0.00    0.00      20         std::vector<Bond, std::allocator<Bond> >::_M_check_len(unsigned long, char const*) const [73]
                0.00    0.00      80/875099      std::vector<Bond, std::allocator<Bond> >::size() const [23]
                0.00    0.00      40/40          std::vector<Bond, std::allocator<Bond> >::max_size() const [58]
                0.00    0.00      20/21          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [68]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::__copy_move_a<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [80]
[74]     0.0    0.00    0.00      20         Bond* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Bond>(Bond const*, Bond const*, Bond*) [74]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&) [79]
[75]     0.0    0.00    0.00      20         std::_Vector_base<Bond, std::allocator<Bond> >::_M_allocate(unsigned long) [75]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Bond> >::allocate(std::allocator<Bond>&, unsigned long) [77]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<Bond, std::allocator<Bond> >::_M_deallocate(Bond*, unsigned long) [67]
[76]     0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Bond> >::deallocate(std::allocator<Bond>&, Bond*, unsigned long) [76]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<Bond>::deallocate(Bond*, unsigned long) [71]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<Bond, std::allocator<Bond> >::_M_allocate(unsigned long) [75]
[77]     0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Bond> >::allocate(std::allocator<Bond>&, unsigned long) [77]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<Bond>::allocate(unsigned long, void const*) [72]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::uninitialized_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [82]
[78]     0.0    0.00    0.00      20         Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [78]
                0.00    0.00      20/20          Bond* std::copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [85]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Bond, std::allocator<Bond> >::push_back(Bond const&) [36]
[79]     0.0    0.00    0.00      20         void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&) [79]
                0.00    0.00      40/41          std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() [55]
                0.00    0.00      20/20          std::vector<Bond, std::allocator<Bond> >::_M_check_len(unsigned long, char const*) const [73]
                0.00    0.00      20/20          std::_Vector_base<Bond, std::allocator<Bond> >::_M_allocate(unsigned long) [75]
                0.00    0.00      20/750020      Bond const& std::forward<Bond const&>(std::remove_reference<Bond const&>::type&) [24]
                0.00    0.00      20/875099      std::vector<Bond, std::allocator<Bond> >::size() const [23]
                0.00    0.00      20/375000      void std::allocator_traits<std::allocator<Bond> >::construct<Bond, Bond const&>(std::allocator<Bond>&, Bond*, Bond const&) [35]
                0.00    0.00      20/20          Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&) [84]
                0.00    0.00      20/21          void std::_Destroy<Bond*, Bond>(Bond*, Bond*, std::allocator<Bond>&) [70]
                0.00    0.00      20/21          std::_Vector_base<Bond, std::allocator<Bond> >::_M_deallocate(Bond*, unsigned long) [67]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::__copy_move_a2<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [81]
[80]     0.0    0.00    0.00      20         Bond* std::__copy_move_a<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [80]
                0.00    0.00      20/20          Bond* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Bond>(Bond const*, Bond const*, Bond*) [74]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [85]
[81]     0.0    0.00    0.00      20         Bond* std::__copy_move_a2<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [81]
                0.00    0.00      60/60          Bond* std::__niter_base<Bond*>(Bond*) [54]
                0.00    0.00      20/20          Bond* std::__copy_move_a<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [80]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&) [83]
[82]     0.0    0.00    0.00      20         Bond* std::uninitialized_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [82]
                0.00    0.00      20/20          Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [78]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&) [84]
[83]     0.0    0.00    0.00      20         Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&) [83]
                0.00    0.00      20/20          Bond* std::uninitialized_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [82]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&) [79]
[84]     0.0    0.00    0.00      20         Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&) [84]
                0.00    0.00      40/40          std::move_iterator<Bond*> std::__make_move_if_noexcept_iterator<Bond, std::move_iterator<Bond*> >(Bond*) [63]
                0.00    0.00      20/20          Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&) [83]
-----------------------------------------------
                0.00    0.00      20/20          Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [78]
[85]     0.0    0.00    0.00      20         Bond* std::copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [85]
                0.00    0.00      40/40          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Bond*>(std::move_iterator<Bond*>) [61]
                0.00    0.00      20/20          Bond* std::__copy_move_a2<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [81]
-----------------------------------------------
                0.00    0.00       6/18          arma::gmm_dist_eucl::gmm_dist_eucl() [100]
                0.00    0.00       6/18          arma::gmm_dist_maha::gmm_dist_maha() [101]
                0.00    0.00       6/18          arma::gmm_dist_prob::gmm_dist_prob() [102]
[86]     0.0    0.00    0.00      18         arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [86]
-----------------------------------------------
                0.00    0.00       1/5           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
                0.00    0.00       4/5           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [161]
[87]     0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::size() const [87]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [115]
                0.00    0.00       2/4           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [135]
[88]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<double>::max_size() const [88]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<double, std::allocator<double> >::~vector() [195]
                0.00    0.00       1/4           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [193]
                0.00    0.00       2/4           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
[89]     0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [89]
-----------------------------------------------
                0.00    0.00       1/4           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [216]
                0.00    0.00       3/4           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [205]
[90]     0.0    0.00    0.00       4         double* std::__niter_base<double*>(double*) [90]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<int>::~allocator() [92]
[91]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int>::~new_allocator() [91]
-----------------------------------------------
                0.00    0.00       1/3           Lattice::Lattice(int) [13]
                0.00    0.00       2/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [129]
[92]     0.0    0.00    0.00       3         std::allocator<int>::~allocator() [92]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::~new_allocator() [91]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [196]
                0.00    0.00       2/3           std::vector<int, std::allocator<int> >::~vector() [136]
[93]     0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [93]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[94]     0.0    0.00    0.00       2         arma::solve_opts::opts_no_approx::opts_no_approx() [94]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[95]     0.0    0.00    0.00       2         arma::solve_opts::opts_equilibrate::opts_equilibrate() [95]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[96]     0.0    0.00    0.00       2         arma::solve_opts::opts_fast::opts_fast() [96]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[97]     0.0    0.00    0.00       2         arma::solve_opts::opts_none::opts_none() [97]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[98]     0.0    0.00    0.00       2         arma::solve_opts::opts_tril::opts_tril() [98]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[99]     0.0    0.00    0.00       2         arma::solve_opts::opts_triu::opts_triu() [99]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[100]    0.0    0.00    0.00       2         arma::gmm_dist_eucl::gmm_dist_eucl() [100]
                0.00    0.00       6/18          arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [86]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[101]    0.0    0.00    0.00       2         arma::gmm_dist_maha::gmm_dist_maha() [101]
                0.00    0.00       6/18          arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [86]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[102]    0.0    0.00    0.00       2         arma::gmm_dist_prob::gmm_dist_prob() [102]
                0.00    0.00       6/18          arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [86]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[103]    0.0    0.00    0.00       2         arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [103]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [65]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[104]    0.0    0.00    0.00       2         arma::gmm_seed_random_spread::gmm_seed_random_spread() [104]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [65]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[105]    0.0    0.00    0.00       2         arma::gmm_seed_random_subset::gmm_seed_random_subset() [105]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [65]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[106]    0.0    0.00    0.00       2         arma::gmm_seed_static_spread::gmm_seed_static_spread() [106]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [65]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[107]    0.0    0.00    0.00       2         arma::gmm_seed_static_subset::gmm_seed_static_subset() [107]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [65]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[108]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [108]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[109]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [109]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[110]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [110]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[111]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [111]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[112]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_none>::fill_class() [112]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [148]
[113]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [113]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [133]
[114]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [134]
[115]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [115]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::max_size() const [88]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<double>::~allocator() [123]
[116]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::~new_allocator() [116]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator() [124]
[117]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator() [117]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::begin() [198]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::end() [197]
[118]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [118]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [139]
[119]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [119]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [122]
[120]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [120]
-----------------------------------------------
                0.00    0.00       2/2           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [137]
[121]    0.0    0.00    0.00       2         std::move_iterator<double*>::base() const [121]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [161]
[122]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::max_size() const [122]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [135]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [120]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [173]
                0.00    0.00       1/2           Lattice::Lattice(int) [13]
[123]    0.0    0.00    0.00       2         std::allocator<double>::~allocator() [123]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::~new_allocator() [116]
-----------------------------------------------
                0.00    0.00       1/2           Lattice::Lattice(int) [13]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [178]
[124]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [124]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator() [117]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [141]
[125]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [125]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [143]
[126]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [126]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [174]
                0.00    0.00       1/2           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
[127]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [127]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [176]
                0.00    0.00       1/2           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
[128]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [128]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [133]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [131]
[129]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [129]
                0.00    0.00       2/3           std::allocator<int>::~allocator() [92]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [131]
[130]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [130]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [183]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [136]
[131]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [131]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [130]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [129]
-----------------------------------------------
                0.00    0.00       2/2           std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [140]
[132]    0.0    0.00    0.00       2         std::move_iterator<double*>::move_iterator(double*) [132]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [128]
[133]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [133]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [127]
[134]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [134]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [115]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [122]
[135]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [135]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::max_size() const [88]
-----------------------------------------------
                0.00    0.00       2/2           Lattice::~Lattice() [152]
[136]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::~vector() [136]
                0.00    0.00       2/3           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [93]
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [144]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [131]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [214]
[137]    0.0    0.00    0.00       2         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [137]
                0.00    0.00       2/2           std::move_iterator<double*>::base() const [121]
                0.00    0.00       2/2           double* std::__miter_base<double*>(double*) [138]
-----------------------------------------------
                0.00    0.00       2/2           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [137]
[138]    0.0    0.00    0.00       2         double* std::__miter_base<double*>(double*) [138]
-----------------------------------------------
                0.00    0.00       2/2           void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
[139]    0.0    0.00    0.00       2         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [139]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [119]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [213]
[140]    0.0    0.00    0.00       2         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [140]
                0.00    0.00       2/2           std::move_iterator<double*>::move_iterator(double*) [132]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [142]
[141]    0.0    0.00    0.00       2         void std::_Destroy<double*>(double*, double*) [141]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [125]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::~vector() [195]
                0.00    0.00       1/2           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
[142]    0.0    0.00    0.00       2         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [142]
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [141]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [144]
[143]    0.0    0.00    0.00       2         void std::_Destroy<int*>(int*, int*) [143]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [126]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [136]
[144]    0.0    0.00    0.00       2         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [144]
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [143]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [312]
[145]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN7LatticeC2Ei [145]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [148]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [312]
[146]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [146]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [147]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [146]
[147]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [147]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_none>::fill_class() [112]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [113]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [110]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [111]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [108]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [109]
                0.00    0.00       1/2           arma::solve_opts::opts_fast::opts_fast() [96]
                0.00    0.00       1/2           arma::solve_opts::opts_none::opts_none() [97]
                0.00    0.00       1/2           arma::solve_opts::opts_equilibrate::opts_equilibrate() [95]
                0.00    0.00       1/2           arma::solve_opts::opts_triu::opts_triu() [99]
                0.00    0.00       1/2           arma::solve_opts::opts_no_approx::opts_no_approx() [94]
