Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      22/22          Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [75]
-----------------------------------------------
                0.00    0.00      22/22          Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&) [80]
[79]     0.0    0.00    0.00      22         Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&) [79]
                0.00    0.00      22/22          Bond* std::uninitialized_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [78]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&) [37]
[80]     0.0    0.00    0.00      22         Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&) [80]
                0.00    0.00      44/44          std::move_iterator<Bond*> std::__make_move_if_noexcept_iterator<Bond, std::move_iterator<Bond*> >(Bond*) [62]
                0.00    0.00      22/22          Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&) [79]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<Bond, std::allocator<Bond> >::_M_check_len(unsigned long, char const*) const [38]
[81]     0.0    0.00    0.00      22         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [81]
-----------------------------------------------
                0.00    0.00      22/22          Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [75]
[82]     0.0    0.00    0.00      22         Bond* std::copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [82]
                0.00    0.00      44/44          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Bond*>(std::move_iterator<Bond*>) [60]
                0.00    0.00      22/22          Bond* std::__copy_move_a2<true, Bond*, Bond*>(Bond*, Bond*, Bond*) [77]
-----------------------------------------------
                0.00    0.00       6/18          arma::gmm_dist_eucl::gmm_dist_eucl() [93]
                0.00    0.00       6/18          arma::gmm_dist_maha::gmm_dist_maha() [94]
                0.00    0.00       6/18          arma::gmm_dist_prob::gmm_dist_prob() [95]
[83]     0.0    0.00    0.00      18         arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [83]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<int>::~allocator() [85]
[84]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int>::~new_allocator() [84]
-----------------------------------------------
                0.00    0.00       1/3           Lattice::Lattice(int) [22]
                0.00    0.00       2/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [112]
[85]     0.0    0.00    0.00       3         std::allocator<int>::~allocator() [85]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::~new_allocator() [84]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [167]
                0.00    0.00       2/3           std::vector<int, std::allocator<int> >::~vector() [115]
[86]     0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [86]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[87]     0.0    0.00    0.00       2         arma::solve_opts::opts_no_approx::opts_no_approx() [87]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [63]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[88]     0.0    0.00    0.00       2         arma::solve_opts::opts_equilibrate::opts_equilibrate() [88]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [63]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[89]     0.0    0.00    0.00       2         arma::solve_opts::opts_fast::opts_fast() [89]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [63]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[90]     0.0    0.00    0.00       2         arma::solve_opts::opts_none::opts_none() [90]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [63]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[91]     0.0    0.00    0.00       2         arma::solve_opts::opts_tril::opts_tril() [91]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [63]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[92]     0.0    0.00    0.00       2         arma::solve_opts::opts_triu::opts_triu() [92]
                0.00    0.00       6/36          arma::solve_opts::opts::opts(unsigned long long) [63]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[93]     0.0    0.00    0.00       2         arma::gmm_dist_eucl::gmm_dist_eucl() [93]
                0.00    0.00       6/18          arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [83]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[94]     0.0    0.00    0.00       2         arma::gmm_dist_maha::gmm_dist_maha() [94]
                0.00    0.00       6/18          arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [83]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[95]     0.0    0.00    0.00       2         arma::gmm_dist_prob::gmm_dist_prob() [95]
                0.00    0.00       6/18          arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [83]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[96]     0.0    0.00    0.00       2         arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [96]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[97]     0.0    0.00    0.00       2         arma::gmm_seed_random_spread::gmm_seed_random_spread() [97]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[98]     0.0    0.00    0.00       2         arma::gmm_seed_random_subset::gmm_seed_random_subset() [98]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[99]     0.0    0.00    0.00       2         arma::gmm_seed_static_spread::gmm_seed_static_spread() [99]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[100]    0.0    0.00    0.00       2         arma::gmm_seed_static_subset::gmm_seed_static_subset() [100]
                0.00    0.00       6/30          arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [64]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[101]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [101]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[102]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [102]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[103]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [103]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[104]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [104]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[105]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_none>::fill_class() [105]
-----------------------------------------------
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [121]
[106]    0.0    0.00    0.00       2         arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [106]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator() [110]
[107]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator() [107]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::begin() [169]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::end() [168]
[108]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [108]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
[109]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [109]
-----------------------------------------------
                0.00    0.00       1/2           Lattice::Lattice(int) [22]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [154]
[110]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [110]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator() [107]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [117]
[111]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [111]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [114]
[112]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [112]
                0.00    0.00       2/3           std::allocator<int>::~allocator() [85]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [114]
[113]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [113]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [115]
[114]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [114]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [113]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [112]
-----------------------------------------------
                0.00    0.00       2/2           Lattice::~Lattice() [139]
[115]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::~vector() [115]
                0.00    0.00       2/3           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [86]
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [118]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [114]
-----------------------------------------------
                0.00    0.00       2/2           void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [176]
[116]    0.0    0.00    0.00       2         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [109]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [118]
[117]    0.0    0.00    0.00       2         void std::_Destroy<int*>(int*, int*) [117]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [111]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [115]
[118]    0.0    0.00    0.00       2         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [118]
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [117]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [36]
[119]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [119]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [120]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [119]
[120]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [120]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_none>::fill_class() [105]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [106]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [103]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [104]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [101]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [102]
                0.00    0.00       1/2           arma::solve_opts::opts_fast::opts_fast() [89]
                0.00    0.00       1/2           arma::solve_opts::opts_none::opts_none() [90]
                0.00    0.00       1/2           arma::solve_opts::opts_equilibrate::opts_equilibrate() [88]
                0.00    0.00       1/2           arma::solve_opts::opts_triu::opts_triu() [92]
                0.00    0.00       1/2           arma::solve_opts::opts_no_approx::opts_no_approx() [87]
                0.00    0.00       1/2           arma::solve_opts::opts_tril::opts_tril() [91]
                0.00    0.00       1/2           arma::gmm_dist_maha::gmm_dist_maha() [94]
                0.00    0.00       1/2           arma::gmm_dist_eucl::gmm_dist_eucl() [93]
                0.00    0.00       1/2           arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [96]
                0.00    0.00       1/2           arma::gmm_dist_prob::gmm_dist_prob() [95]
                0.00    0.00       1/2           arma::gmm_seed_static_subset::gmm_seed_static_subset() [100]
                0.00    0.00       1/2           arma::gmm_seed_random_subset::gmm_seed_random_subset() [98]
                0.00    0.00       1/2           arma::gmm_seed_static_spread::gmm_seed_static_spread() [99]
                0.00    0.00       1/2           arma::gmm_seed_random_spread::gmm_seed_random_spread() [97]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7LatticeC2Ei [35]
[121]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [121]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [103]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_none>::fill_class() [105]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [104]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [106]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [102]
                0.00    0.00       1/2           arma::solve_opts::opts_none::opts_none() [90]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [101]
                0.00    0.00       1/2           arma::solve_opts::opts_fast::opts_fast() [89]
                0.00    0.00       1/2           arma::solve_opts::opts_no_approx::opts_no_approx() [87]
                0.00    0.00       1/2           arma::solve_opts::opts_equilibrate::opts_equilibrate() [88]
                0.00    0.00       1/2           arma::solve_opts::opts_tril::opts_tril() [91]
                0.00    0.00       1/2           arma::solve_opts::opts_triu::opts_triu() [92]
                0.00    0.00       1/2           arma::gmm_dist_eucl::gmm_dist_eucl() [93]
                0.00    0.00       1/2           arma::gmm_dist_prob::gmm_dist_prob() [95]
                0.00    0.00       1/2           arma::gmm_dist_maha::gmm_dist_maha() [94]
                0.00    0.00       1/2           arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [96]
                0.00    0.00       1/2           arma::gmm_seed_static_spread::gmm_seed_static_spread() [99]
                0.00    0.00       1/2           arma::gmm_seed_static_subset::gmm_seed_static_subset() [100]
                0.00    0.00       1/2           arma::gmm_seed_random_spread::gmm_seed_random_spread() [97]
                0.00    0.00       1/2           arma::gmm_seed_random_subset::gmm_seed_random_subset() [98]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[122]    0.0    0.00    0.00       1         DebugLattice::~DebugLattice() [122]
                0.00    0.00       1/1           SquareLattice::~SquareLattice() [123]
-----------------------------------------------
                0.00    0.00       1/1           DebugLattice::~DebugLattice() [122]
[123]    0.0    0.00    0.00       1         SquareLattice::~SquareLattice() [123]
                0.00    0.00       1/1           Lattice::~Lattice() [139]
-----------------------------------------------
                0.00    0.00       1/1           double* arma::memory::acquire<double>(unsigned long long) [137]
[124]    0.0    0.00    0.00       1         void arma::arma_check<char [53]>(bool, char const (&) [53]) [124]
-----------------------------------------------
                0.00    0.00       1/1           arma::Mat<double>::init_warm(unsigned long long, unsigned long long) [24]
[125]    0.0    0.00    0.00       1         void arma::arma_check<char [74]>(bool, char const (&) [74]) [125]
-----------------------------------------------
                0.00    0.00       1/1           arma::Mat<double>::init_warm(unsigned long long, unsigned long long) [24]
[126]    0.0    0.00    0.00       1         void arma::arma_check<char*>(bool, char* const&) [126]
-----------------------------------------------
                0.00    0.00       1/1           arma::Base<double, arma::Mat<double> >::Base() [136]
[127]    0.0    0.00    0.00       1         arma::Base_inv_yes<arma::Mat<double> >::Base_inv_yes() [127]
-----------------------------------------------
                0.00    0.00       1/1           arma::Base<double, arma::Mat<double> >::Base() [136]
[128]    0.0    0.00    0.00       1         arma::Base_eval_Mat<double, arma::Mat<double> >::Base_eval_Mat() [128]
-----------------------------------------------
                0.00    0.00       1/1           arma::Base<double, arma::Mat<double> >::Base() [136]
[129]    0.0    0.00    0.00       1         arma::Base_trans_default<arma::Mat<double> >::Base_trans_default() [129]
-----------------------------------------------
                0.00    0.00       1/1           double* arma::memory::acquire<double>(unsigned long long) [137]
[130]    0.0    0.00    0.00       1         void arma::arma_check_bad_alloc<char [39]>(bool, char const (&) [39]) [130]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[131]    0.0    0.00    0.00       1         arma::Col<double>::Col() [131]
                0.00    0.00       1/1           arma::Mat<double>::Mat(arma::arma_vec_indicator const&, unsigned int) [134]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::~Lattice() [139]
[132]    0.0    0.00    0.00       1         arma::Col<double>::~Col() [132]
                0.00    0.00       1/1           arma::Mat<double>::~Mat() [135]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[133]    0.0    0.00    0.00       1         arma::Mat<double>::fill(double) [133]
                0.00    0.00       1/1           void arma::arrayops::inplace_set<double>(double*, double, unsigned long long) [138]
-----------------------------------------------
                0.00    0.00       1/1           arma::Col<double>::Col() [131]
[134]    0.0    0.00    0.00       1         arma::Mat<double>::Mat(arma::arma_vec_indicator const&, unsigned int) [134]
                0.00    0.00       1/1           arma::Base<double, arma::Mat<double> >::Base() [136]
-----------------------------------------------
                0.00    0.00       1/1           arma::Col<double>::~Col() [132]
[135]    0.0    0.00    0.00       1         arma::Mat<double>::~Mat() [135]
-----------------------------------------------
                0.00    0.00       1/1           arma::Mat<double>::Mat(arma::arma_vec_indicator const&, unsigned int) [134]
[136]    0.0    0.00    0.00       1         arma::Base<double, arma::Mat<double> >::Base() [136]
                0.00    0.00       1/1           arma::Base_eval_Mat<double, arma::Mat<double> >::Base_eval_Mat() [128]
                0.00    0.00       1/1           arma::Base_inv_yes<arma::Mat<double> >::Base_inv_yes() [127]
                0.00    0.00       1/1           arma::Base_trans_default<arma::Mat<double> >::Base_trans_default() [129]
-----------------------------------------------
                0.00    0.00       1/1           arma::Mat<double>::init_warm(unsigned long long, unsigned long long) [24]
[137]    0.0    0.00    0.00       1         double* arma::memory::acquire<double>(unsigned long long) [137]
                0.00    0.00       1/1           std::numeric_limits<unsigned long>::max() [159]
                0.00    0.00       1/1           void arma::arma_check<char [53]>(bool, char const (&) [53]) [124]
                0.00    0.00       1/1           void arma::arma_check_bad_alloc<char [39]>(bool, char const (&) [39]) [130]
-----------------------------------------------
                0.00    0.00       1/1           arma::Mat<double>::fill(double) [133]
[138]    0.0    0.00    0.00       1         void arma::arrayops::inplace_set<double>(double*, double, unsigned long long) [138]
-----------------------------------------------
                0.00    0.00       1/1           SquareLattice::~SquareLattice() [123]
[139]    0.0    0.00    0.00       1         Lattice::~Lattice() [139]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [115]
                0.00    0.00       1/1           arma::Col<double>::~Col() [132]
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::~vector() [166]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Bond>::allocator() [146]
[140]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Bond>::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Bond>::~allocator() [147]
[141]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Bond>::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [160]
[142]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [161]
[143]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [143]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::max_size() const [145]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator(std::allocator<int> const&) [148]
[144]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [143]
[145]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::max_size() const [145]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [149]
[146]    0.0    0.00    0.00       1         std::allocator<Bond>::allocator() [146]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Bond>::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [150]
[147]    0.0    0.00    0.00       1         std::allocator<Bond>::~allocator() [147]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Bond>::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [155]
[148]    0.0    0.00    0.00       1         std::allocator<int>::allocator(std::allocator<int> const&) [148]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [151]
[149]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [149]
                0.00    0.00       1/1           std::allocator<Bond>::allocator() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [152]
[150]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [150]
                0.00    0.00       1/1           std::allocator<Bond>::~allocator() [147]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::vector() [165]
[151]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [151]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [149]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::~vector() [166]
[152]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [152]
                0.00    0.00       1/23          std::_Vector_base<Bond, std::allocator<Bond> >::_M_deallocate(Bond*, unsigned long) [66]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [156]
[153]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [153]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [158]
[154]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [154]
                0.00    0.00       1/2           std::allocator<int>::allocator() [110]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [157]
[155]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [155]
                0.00    0.00       1/1           std::allocator<int>::allocator(std::allocator<int> const&) [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [157]
[156]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [156]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [153]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [170]
[157]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [157]
